,clTrackID,timepoint,rel_time,rel_r,r_squared,circle_radius,radius_velocity,radius_acceleration,wave_centroid,cell_density,ca_avg_sig,split,trackable,drug_name,drug_dose,volunteer_ID,wave_ID,image_ID,real_time
987,6,507,49,187.66165767247787,35216.89776038227,256.3972285120058,-0.0676193260515788,0.003543297738841,[237.93359139 186.51723394],2787.397251643186,310.856424234366,1.0,True,,,18,58-6,58,245.0
988,6,508,50,187.57359919559275,35183.855115188875,256.3091700351207,-0.0778487983253739,-0.0022155745221681,[237.84365661 186.65120301],2804.2735215824987,311.7657226432655,1.0,True,,,18,58-6,58,250.0
989,6,509,51,186.88316968922413,34925.31911309134,255.61874052875208,-0.0897750712732602,0.0001723394766349,[237.34762687 187.10570149],2781.771828330081,311.2858219208439,1.0,True,,,18,58-6,58,255.0
990,6,510,52,186.67584848286015,34847.87240679576,255.4114193223881,-0.0761254035590241,0.0032758525223303,[237.43331022 186.90951244],2805.6798774107747,312.12161503346186,1.0,True,,,18,58-6,58,260.0
991,6,511,53,186.1219156536339,34641.367486578405,254.85748649316184,-0.0570165460499566,0.0026695283142328,[237.80760892 185.97085508],2764.8955583907687,313.79785489518235,1.0,True,,,18,58-6,58,265.0
992,6,512,54,186.10568302236058,34635.32525321935,254.84125386188853,-0.0494301204166959,-0.0021762039921344,[237.5661509  186.29034035],2793.0226749562903,316.5140717103222,1.0,True,,,18,58-6,58,270.0
993,6,513,55,185.62761444946693,34457.611246199944,254.36318528899488,-0.0787785859713011,-0.0001696837374831,[237.66298988 185.78748479],2726.9239510273146,319.6124185613615,1.0,True,,,18,58-6,58,275.0
994,6,514,56,185.31789716264757,34342.72300878562,254.05346800217552,-0.0511269577915271,0.0003790527208872,[237.7586083  185.90428667],2736.768441825247,320.9625714665603,1.0,True,,,18,58-6,58,280.0
995,6,515,57,185.11634487155166,34268.061138603254,253.8519157110796,-0.0749880587624289,-0.0032615093317104,[237.53135749 186.07548257],2712.860392744554,321.35287860656825,1.0,True,,,18,58-6,58,285.0
996,6,516,58,184.56801657502328,34065.352742438066,253.30358741455123,-0.0837420511086321,0.003002586147158,[236.97098035 186.5250894 ],2770.520981703873,322.52045384035813,1.0,True,,,18,58-6,58,290.0
997,6,517,59,184.27892436046534,33958.72196345011,253.0144951999933,-0.0449621972908488,0.0011004080138778,[236.85848961 186.38347764],2726.9239510273146,323.22572352967245,1.0,True,,,18,58-6,58,295.0
998,6,518,60,184.11839460211476,33899.58323086005,252.8539654416427,-0.0727379709698539,0.0009053818832231,[236.78329476 186.43471641],2695.984122805241,322.5427026547888,1.0,True,,,18,58-6,58,300.0
999,6,519,61,183.5515446507668,33691.16954368244,252.28711549029475,-0.0359083784586175,0.005360659472291,[237.13722186 186.58800409],2739.581153481799,322.01267561937686,1.0,True,,,18,58-6,58,305.0
1000,6,520,62,183.75931081752861,33767.48431213309,252.49488165705657,-0.0191313762469434,-0.0005891605494772,[237.23207131 186.03407643],2688.9523436638606,320.75645969064396,1.0,True,,,18,58-6,58,310.0
1001,6,521,63,183.36023088829737,33620.97427140972,252.09580172782532,-0.0417999839533905,8.96698952180943e-05,[237.40931071 186.07702871],2722.704883542486,320.7169037805256,1.0,True,,,18,58-6,58,315.0
1002,6,522,64,183.34131097799468,33614.03631112976,252.07688181752263,-0.0182346772947624,0.0009114611424396,[237.38627948 186.09366542],2717.079460229382,321.2047821654922,1.0,True,,,18,58-6,58,320.0
1003,6,523,65,183.17788411534974,33554.1372289765,251.9134549548777,-0.0326853725289936,-0.0028901390468462,[237.18662102 186.23788955],2770.520981703873,320.10616939236803,1.0,True,,,18,58-6,58,325.0
1004,3,220,0,0.0,0.0,79.13361302955343,0.0,0.2482886982631751,[216.24242424 219.89090909],4431.427214897921,302.62066340936434,0.0,True,,,18,59-3,59,0.0
1005,3,221,1,0.0,0.0,79.13361302955343,1.2414434913158758,0.3013968820790695,[216.24242424 219.89090909],4449.70984066551,304.11362910947975,0.0,True,,,18,59-3,59,5.0
1006,3,222,2,12.414434913158772,154.1181942130551,91.5480479427122,3.0139688207906956,0.111846892457169,[219.2745742  222.10683828],4432.833570726197,306.0545802744973,0.0,True,,,18,59-3,59,10.0
1007,3,223,3,30.13968820790697,908.4008052698456,109.2733012374604,2.3599124158875666,-0.1064972194927605,[219.5454738  214.03116486],4411.738233302056,309.20940852954897,0.0,True,,,18,59-3,59,15.0
1008,3,224,4,36.013559072034425,1296.976437034913,115.14717210158786,1.94899662586309,-0.0081317403695974,[221.60559911 212.53293309],4407.519165817227,312.2111026541285,0.0,True,,,18,59-3,59,20.0
1009,3,225,5,49.62965446653786,2463.1026024679413,128.7632674960913,2.278595012191592,0.0235309312001744,[222.02771199 213.89505977],4392.04925170619,314.42986569766015,0.0,True,,,18,59-3,59,25.0
1010,3,226,6,58.79950919395034,3457.382281449451,137.93312222350377,2.184305937864835,-0.0086901634139683,[225.03338246 214.51816717],4390.642895877914,317.45348523165313,0.0,True,,,18,59-3,59,30.0
1011,3,227,7,71.4727138451862,5108.348824395872,150.60632687473964,2.191693378051909,-0.0549603568378265,[226.67941678 212.48810189],4387.830184221362,319.23003265486506,0.0,True,,,18,59-3,59,35.0
1012,3,228,8,80.71644297446943,6515.144166450776,159.85005600402286,1.6347023694865697,-0.0671668785136361,[225.52486632 214.55377845],4407.519165817227,321.6642195978296,0.0,True,,,18,59-3,59,40.0
1013,3,229,9,87.8197375400519,7712.306301603601,166.95335056960533,1.5200245929155471,-0.0067335020785912,[226.53029919 214.41111774],4393.455607534466,323.4067372142699,0.0,True,,,18,59-3,59,45.0
1014,3,230,10,95.9166889036249,9200.01121023476,175.05030193317833,1.5673673487006567,0.0095498709882059,[227.54040884 214.7159004 ],4428.614503241369,324.95322743008666,0.0,True,,,18,59-3,59,50.0
1015,3,231,11,103.49341102705847,10710.886126015668,182.6270240566119,1.6155233027976066,0.0144096406169083,[228.40791255 215.25560489],4373.7666259386015,323.62746446021265,1.0,True,,,18,59-3,59,55.0
1016,3,232,12,112.07192193160097,12560.115685442865,191.2055349611544,1.7114637548697402,0.0042655837693877,[228.77339939 214.71832744],4390.642895877914,323.5640452748656,1.0,True,,,18,59-3,59,60.0
1017,3,233,13,120.60804857575587,14546.301381251888,199.7416616053093,1.6581791404914838,-0.0365910876763882,[229.83041452 215.89721466],4372.3602701103255,322.5069851948243,1.0,True,,,18,59-3,59,65.0
1018,3,234,14,128.6537133365158,16551.777955274385,207.78732636606924,1.3455528781058574,-0.0305877379867104,[230.64562786 215.23028943],4406.112809988951,321.6453878072135,1.0,True,,,18,59-3,59,70.0
1019,3,235,15,134.06357735681445,17973.042773706573,213.19719038636788,1.3523017606243797,-0.0014910392370981,[231.20088935 216.15538541],4425.801791584817,319.11100198875494,1.0,True,,,18,59-3,59,75.0
1020,3,236,16,142.1767309427596,20214.222821569856,221.31034397231304,1.330642485734876,-0.0382985905098573,[233.28222222 217.05114286],4400.487386675847,317.22563775197034,1.0,True,,,18,59-3,59,80.0
1021,3,237,17,147.3700022141632,21717.91755260247,226.50361524371664,0.9693158555258066,-0.0260091544357064,[234.79570572 217.97513919],4407.519165817227,315.1112966191166,1.0,True,,,18,59-3,59,85.0
1022,3,238,18,151.86988949801767,23064.4633361401,231.0035025275711,1.0705509413778116,-0.0051448171547031,[236.4489404 218.9289322],4435.646282382749,312.6872498710992,1.0,True,,,18,59-3,59,90.0
1023,3,239,19,158.07551162794132,24987.867376435413,237.20912465749475,0.9178676839787756,-0.049173057777381,[238.75929147 219.60696156],4351.264932686184,311.1398021066071,1.0,True,,,18,59-3,59,95.0
1024,3,240,20,161.04856633780545,25936.640719462514,240.18217936735888,0.5788203636040009,-0.0188339749097497,[240.63227454 219.76262294],4359.703067655841,309.74944142993934,1.0,True,,,18,59-3,59,100.0
1025,3,241,21,163.86371526398133,26851.317180115147,242.99732829353476,0.7295279348812784,0.0175699666576039,[242.0998339  220.50221832],4334.388662746871,307.1852242873628,1.0,True,,,18,59-3,59,105.0
1026,3,242,22,168.3438456866182,28339.650380559924,247.47745871617164,0.7545200301800407,-0.0116513959048572,[242.76201403 219.59303138],4345.63950937308,305.50840924157234,1.0,True,,,18,59-3,59,110.0
1027,3,243,23,171.40891556578174,29381.016335437293,250.54252859533517,0.6130139758327061,-0.0283012108694669,[244.16294673 219.98642974],4365.328490968945,304.67293574602866,1.0,True,,,18,59-3,59,115.0
1028,10,305,0,0.0,0.0,50.87809413029558,3.042558141115836,0.1563509258342296,[194.91069222 222.50938509],4600.18991429105,339.4381827640021,0.0,True,,,18,60-10,60,0.0
1029,10,306,1,15.212790705579181,231.4290010517563,66.09088483587476,3.824312770286984,0.1632005564754947,[189.80010577 217.30149918],4643.786944967608,346.4290118104926,0.0,True,,,18,60-10,60,5.0
1030,10,307,2,38.24312770286984,1462.5368164980107,89.12122183316542,4.674563705870783,0.1065753874737578,[186.19500974 210.55044513],4632.536098341399,349.6395584070285,0.0,True,,,18,60-10,60,10.0
1031,10,308,3,61.95842776428702,3838.8467710223713,112.8365218945826,4.890066645024563,-0.0255351874417226,[189.72834886 210.03493128],4626.910675028295,354.3666262065777,0.0,True,,,18,60-10,60,15.0
1032,10,309,4,87.14379415311546,7594.040859400561,138.02188828341104,4.4192118314535564,-0.1131454253714405,[189.38685101 206.53758043],4619.878895886915,359.2212974201877,0.0,True,,,18,60-10,60,20.0
1033,10,310,5,106.15054607882257,11267.938432832234,157.02864020911815,3.7586123913101575,-0.0961680083492037,[190.43575335 208.45339993],4663.475926563474,362.6975126678612,0.0,True,,,18,60-10,60,25.0
1034,10,311,6,124.72991806621704,15557.552460805216,175.60801219651262,3.4575317479615193,-0.0637661053167542,[191.43788434 206.70579945],4646.59965662416,364.8998131129222,0.0,True,,,18,60-10,60,30.0
1035,10,312,7,140.7258635584378,19803.76867426804,191.60395768873337,3.120951338142615,-0.0130515262249119,[190.90320781 205.92910602],4612.847116745535,365.882068473884,0.0,True,,,18,60-10,60,35.0
1036,10,313,8,155.9394314476432,24317.106280214208,206.81752557793877,3.3270164857124,-0.0088935196152971,[191.11795043 204.95948469],4579.094576866909,366.2685779242047,0.0,True,,,18,60-10,60,40.0
1037,10,314,9,173.99602841556177,30274.61790438898,224.87412254585735,3.0320161419896436,-0.1346394332679978,[191.84540979 204.97624989],4586.126356008289,365.8284299558792,1.0,True,,,18,60-10,60,45.0
1038,10,315,10,186.25959286753962,34692.63593518162,237.1376869978352,1.9806221530324224,-0.1383944960433333,[193.07077635 204.66530844],4614.2534725738105,363.3452594262374,1.0,True,,,18,60-10,60,50.0
1039,10,316,11,193.802249945886,37559.312084087665,244.68034407618157,1.6480711815563098,-0.0026965534527158,[194.24870787 204.29673977],4574.875509382081,360.9575169065372,1.0,True,,,18,60-10,60,55.0
1040,10,317,12,202.74030468310272,41103.63114299732,253.6183988133983,1.9536566185052635,0.0213178260033072,[195.46292553 204.49607377],4577.688221038633,358.49887289752036,1.0,True,,,18,60-10,60,60.0
1041,10,318,13,213.33881613093862,45513.45046815044,264.2169102612342,1.861249441589382,-0.0617032080612958,[197.03104756 204.21822242],4548.154748644835,353.852128008015,1.0,True,,,18,60-10,60,65.0
1042,10,319,14,221.35279909899654,48997.06166896073,272.2308932292921,1.3366245378923054,-0.099333482761433,[200.32846915 204.1469371 ],4563.624662755872,349.7522879217001,1.0,True,,,18,60-10,60,70.0
1043,10,320,15,226.70506150986168,51395.18491419017,277.58315564015726,0.8679146139750514,-0.0816291980423312,[203.07818827 204.25969309],4559.405595271044,346.76604435196424,1.0,True,,,18,60-10,60,75.0
1044,10,321,16,230.03194523874706,52914.69583032192,280.91003936904264,0.5203325574689928,-0.0492626244814141,[204.91846672 204.05665447],4595.970846806222,344.2245149605996,1.0,True,,,18,60-10,60,80.0
1045,10,322,17,231.9083870845516,53781.50000015822,282.7864812148472,0.3752883691609099,-0.0290088376616165,[205.05132911 203.80669282],4579.094576866909,340.9141282777489,1.0,True,,,18,60-10,60,85.0
1046,2,172,0,0.0,0.0,50.839754790326985,6.787091555291407,-0.4265568830818422,[193.83563684 217.2737625 ],4774.578036997284,343.88399098514077,0.0,True,,,18,60-2,60,0.0
1047,2,173,1,33.935457776457035,1151.6152944976982,84.77521256678402,4.654307139882196,-0.4061840035480196,[192.47228002 210.83476463],4749.263632088314,351.3244585354674,0.0,True,,,18,60-2,60,5.0
1048,2,174,2,46.54307139882196,2166.257495235838,97.38282618914894,2.7252515198112106,-0.2436472302289039,[195.42427446 209.0227301 ],4739.419141290382,358.21123801520304,0.0,True,,,18,60-2,60,10.0
1049,2,175,3,61.18797297456913,3743.968036736603,112.02772776489611,2.2178348375931565,-0.0471259277188095,[193.45769231 208.54230769],4743.63820877521,365.83884029183696,0.0,True,,,18,60-2,60,15.0
1050,2,176,4,68.72141977475351,4722.6335358578835,119.5611745650805,2.2539922426231156,0.0037490385848806,[194.7846646  208.36067371],4746.450920431762,368.21108522097865,0.0,True,,,18,60-2,60,20.0
1051,2,177,5,83.72789540080029,7010.360468247355,134.56765019112729,2.255325223441963,-0.0976753994544759,[196.04945055 208.30769231],4726.761938835897,369.3158638603461,0.0,True,,,18,60-2,60,25.0
1052,2,178,6,91.27467200917314,8331.065750382135,142.11442679950014,1.2772382480783562,-0.0589822932289345,[196.89971645 207.7708137 ],4704.260245583479,368.6157225256885,1.0,True,,,18,60-2,60,30.0
1053,2,179,7,96.50027788158386,9312.3036312229,147.34003267191085,1.6655022911526174,0.030881148980161,[198.6297192  207.70533388],4729.574650492449,367.8096565949807,1.0,True,,,18,60-2,60,35.0
1054,2,180,8,107.92969492069932,11648.819045675227,158.7694497110263,1.5860497378799665,-0.0782312705651151,[198.56046318 205.69126766],4730.981006320725,364.26513617785247,1.0,True,,,18,60-2,60,40.0
1055,2,181,9,112.36077526038352,12624.943817114414,163.2005300507105,0.8831895855014664,-0.091731911697473,[199.51172763 203.70038008],4730.981006320725,360.778677565988,1.0,True,,,18,60-2,60,45.0
1056,2,182,10,116.76159077571398,13633.269080475297,167.60134556604098,0.6687306209052366,-0.0172375975335594,[200.62302198 201.80314077],4745.044564603486,359.0400320867871,1.0,True,,,18,60-2,60,50.0
1057,2,183,11,119.04808146943589,14172.445701553444,169.88783625976288,0.7108136101658715,0.0644907150218773,[201.99078711 200.31343394],4715.511092209688,360.68409794109783,1.0,True,,,18,60-2,60,55.0
1058,2,184,12,123.8697268773727,15343.709236674908,174.7094816676997,1.31363777112401,0.0387507656314664,[204.09308226 200.81470942],4749.263632088314,362.068260819741,1.0,True,,,18,60-2,60,60.0
1059,2,185,13,132.18445918067596,17472.731248887798,183.02421397100295,1.0983212664805364,-0.0469552818197996,[205.12614373 198.37455851],4729.574650492449,362.8276099163452,1.0,True,,,18,60-2,60,65.0
1060,2,186,14,134.85293954217804,18185.31530316633,185.69269433250503,0.8440849529260135,-0.0166165770244029,[206.17874952 197.97931509],4711.29202472486,359.98208487719165,1.0,True,,,18,60-2,60,70.0
1061,2,187,15,140.62530870993612,19775.477449764836,191.4650635002631,0.9321554962365072,-0.0350473715024386,[208.40736772 197.19387099],4691.603043128995,355.7659956453646,1.0,True,,,18,60-2,60,75.0
1062,2,188,16,144.17449450454313,20786.284865640537,195.01424929487013,0.4936112379016265,-0.0628449910760213,[209.8973227  195.67608564],4729.574650492449,352.73241911455744,1.0,True,,,18,60-2,60,80.0
1063,2,189,17,145.56142108895236,21188.127309435313,196.40117587927935,0.303705585476294,-0.0151739041031493,[211.37900649 194.33984259],4738.012785462106,350.0656633179266,1.0,True,,,18,60-2,60,85.0
1064,2,190,18,147.21155035930607,21671.240559190508,198.05130514963307,0.3418721968701333,-0.007367828487707,[212.19678864 193.77429397],4678.945840674511,347.2267466289774,1.0,True,,,18,60-2,60,90.0
1065,2,191,19,148.98014305765372,22195.08302547897,199.8198978479807,0.2300273005992238,-0.0239852740385242,[212.70735964 191.91422298],4712.698380553136,343.6572061576072,1.0,True,,,18,60-2,60,95.0
1066,2,192,20,149.5118233652983,22353.78532601616,200.3515781556253,0.1020194564848907,-0.013232444915836,[212.82160651 191.03205031],4691.603043128995,342.212040184881,1.0,True,,,18,60-2,60,100.0
1067,2,193,21,150.0003376225026,22500.101286864778,200.8400924128296,0.097702851440863,-0.0008633210088055,[213.19755851 190.36060522],4683.164908159339,340.6201153596394,1.0,True,,,18,60-2,60,105.0
1068,5,150,0,0.0,0.0,48.46071843986225,4.980916463450103,-0.1429759012491155,[180.07762588 183.84950159],7294.767681268015,391.7126973615419,0.0,True,,,18,61-5,61,0.0
1069,5,151,1,24.904582317250515,620.238220396707,73.36530075711276,4.266036957204525,0.0760113277614649,[173.13185373 187.53322758],7283.516834641806,393.9407828238821,0.0,True,,,18,61-5,61,5.0
1070,5,152,2,42.660369572045255,1819.9071320234848,91.1210880119075,5.741029741064752,0.1090824312164629,[174.8764652  196.86945971],7258.202429732837,400.9193475305845,0.0,True,,,18,61-5,61,10.0
1071,5,153,3,82.31487972789803,6775.7394246183185,130.77559816776028,5.356861269369155,-0.2680477287997711,[174.8205985  200.58262088],7282.11047881353,408.6501690425569,0.0,True,,,18,61-5,61,15.0
1072,5,154,4,96.2289822657368,9260.017027899488,144.68970070559905,3.0605524530670407,-0.3178737208793412,[172.16396234 206.45025072],7223.043534025935,418.60402216723014,0.0,True,,,18,61-5,61,20.0
1073,5,155,5,112.92040425856844,12751.017697918522,161.3811226984307,2.178124060575743,-0.1684012597639977,[173.16814335 205.26048974],7203.35455243007,424.161304938831,0.0,True,,,18,61-5,61,25.0
1074,5,156,6,118.01022287149424,13926.41270217974,166.47094131135648,1.3765398554270631,-0.068991158822676,[174.27099745 205.70567093],7155.538454268683,426.98365341047713,0.0,True,,,18,61-5,61,30.0
1075,5,157,7,126.68580281283907,16049.292634333544,175.14652125270132,1.4882124723489825,-0.0071243025411521,[175.05938457 207.00865801],7171.00836837972,428.6010944198529,0.0,True,,,18,61-5,61,35.0
1076,5,158,8,132.89234759498407,17660.37604930607,181.3530660348463,1.3052968300155414,-0.0145305689588667,[174.69833708 208.24136914],7171.00836837972,427.5444913038932,1.0,True,,,18,61-5,61,40.0
1077,5,159,9,139.73877111299447,19526.924152169857,188.19948955285673,1.342906782760315,-0.0094148670156011,[174.282774   209.47288586],7197.729129116965,422.43874385695864,1.0,True,,,18,61-5,61,45.0
1078,5,160,10,146.32141542258717,21409.956611269343,194.78213386244943,1.2111481598595304,-0.0470397023967032,[173.53831161 211.20169326],7169.602012551444,416.8595029800286,1.0,True,,,18,61-5,61,50.0
1079,5,161,11,151.8502527115898,23058.499248573688,200.31097115145204,0.8725097587932822,-0.073162574026243,[172.17279674 212.43574806],7107.722356107296,409.5570039385173,1.0,True,,,18,61-5,61,55.0
1080,5,162,12,155.04651301052002,24039.421196721352,203.50723145038228,0.4795224195971002,-0.0458477460563241,[171.02868103 214.11890841],7088.033374511431,404.61162036875675,1.0,True,,,18,61-5,61,60.0
1081,5,163,13,156.6454769075608,24537.805435597165,205.10619534742304,0.4140322982300404,0.0020687673452073,[169.75141397 215.51717853],7110.535067763849,397.2786936670036,1.0,True,,,18,61-5,61,65.0
1082,5,164,14,159.18683599282042,25340.448753405108,207.64755443268268,0.5002100930491735,-0.015177184893466,[169.82007796 216.50305171],7090.846086167983,392.1570875884424,1.0,True,,,18,61-5,61,70.0
1083,5,165,15,161.64757783805248,26129.939420909253,210.10829627791475,0.2622604492953798,-0.0467837563504832,[169.62488903 217.23154278],7013.496515612799,387.5685058032135,1.0,True,,,18,61-5,61,75.0
1084,5,166,16,161.80944048577425,26182.295030319317,210.27015892563648,0.0323725295443409,-0.0459775839502077,[169.55163247 217.62070832],7028.966429723836,384.8839008748388,1.0,True,,,18,61-5,61,80.0
1085,6,170,0,0.0,0.0,50.2623477364774,3.3843882093332,0.1884877500157115,[191.89184759 181.53533189],7131.63040518799,382.9058600858994,0.0,True,,,18,61-6,61,0.0
1086,6,171,1,16.921941046666,286.3520887868396,67.1842887831434,4.326826959411758,0.0370799920533745,[198.89644783 177.00211598],7028.966429723836,392.4773676930917,0.0,True,,,18,61-6,61,5.0
1087,6,172,2,43.26826959411758,1872.1431536692396,93.53061733059498,3.7551881298669456,-0.1759659337415416,[199.01527568 173.63562942],7043.029988006597,397.3381815534688,0.0,True,,,18,61-6,61,10.0
1088,6,173,3,54.473822345335456,2967.3973209111687,104.73617008181286,2.5671676219963415,-0.0134831240150815,[200.29839201 174.04442082],6985.3693990472775,401.8988134236005,0.0,True,,,18,61-6,61,15.0
1089,6,174,4,68.939945814081,4752.716128848424,119.2022935505584,3.6203568897161302,0.2208507566191214,[202.80051408 171.60512157],7064.125325430738,403.9983693674019,0.0,True,,,18,61-6,61,20.0
1090,6,175,5,90.67739124249675,8222.389282544827,140.93973897897416,4.775675188187556,0.0168279341204886,[202.13258458 172.51316338],7023.341006410732,406.7630195821504,0.0,True,,,18,61-6,61,25.0
1091,6,176,6,116.69669769595654,13618.119253141467,166.95904543243395,3.788636230921017,-0.2082640699876812,[203.6715797  171.66023846],6968.493129107965,409.44409987624664,0.0,True,,,18,61-6,61,30.0
1092,6,177,7,128.56375355170692,16528.638727304035,178.82610128818433,2.693034488310744,-0.0945472228445496,[204.02593425 172.06306608],6947.397791683824,410.4851131979326,0.0,True,,,18,61-6,61,35.0
1093,6,178,8,143.62704257906398,20628.72736000826,193.8893903155414,2.843164002475521,0.0438562484911034,[203.99436879 172.5588433 ],6962.867705794861,411.2576545097183,0.0,True,,,18,61-6,61,40.0
1094,6,179,9,156.9953935764621,24647.553604228247,207.25774131293952,3.131596973221778,0.0070922640741935,[203.39792474 173.30720621],7019.121938925903,413.9413117856883,0.0,True,,,18,61-6,61,45.0
1095,6,180,10,174.94301231128176,30605.05755654528,225.20536004775917,2.9140866432174564,-0.0930215517471938,[202.50354039 174.73527519],6934.740589229339,415.74367037926766,0.0,True,,,18,61-6,61,50.0
1096,6,181,11,186.1362600086367,34646.70729000281,236.3986077451141,2.2013814557498392,-0.0697853573070162,[201.29413371 175.82349958],6934.740589229339,414.8748489480964,1.0,True,,,18,61-6,61,55.0
1097,6,182,12,196.95682686878015,38791.99165021864,247.21917460525756,2.216233070147294,-0.0191992827457781,[199.9405687  177.53398008],6947.397791683824,414.22156220426587,1.0,True,,,18,61-6,61,60.0
1098,6,183,13,208.29859071010964,43388.30289181777,258.56093844658704,2.009388628292058,-0.0568691702555557,[198.42957979 179.94628552],6943.178724198995,412.0440125209289,1.0,True,,,18,61-6,61,65.0
1099,6,184,14,217.05071315170073,47111.01207966187,267.31306088817814,1.6475413675917363,-0.0665452121492515,[196.79958573 181.91457123],6910.832540148645,410.8131324161025,1.0,True,,,18,61-6,61,70.0
1100,6,185,15,224.774004386027,50523.35304772969,275.0363521225044,1.3439365067995426,-0.0370142591236174,[195.18611789 183.94822111],6864.422797815535,408.0294387420834,1.0,True,,,18,61-6,61,75.0
1101,6,186,16,230.49007821969616,53125.67615772165,280.75242595617357,1.2773987763555623,-0.020667363285703,[193.61617388 186.42769598],6868.641865300363,403.809143189925,1.0,True,,,18,61-6,61,80.0
1102,6,187,17,237.54799214958263,56429.04857429817,287.81033988606004,1.1372628739425124,8.357907725669023e-05,[192.18626455 188.65150843],6899.581693522437,401.347120914319,1.0,True,,,18,61-6,61,85.0
1103,6,188,18,241.86270695912128,58497.56901759378,292.1250546955987,1.2782345671281292,0.0075506919987634,[190.8361837  190.54948381],6912.238895976921,398.35978743539346,1.0,True,,,18,61-6,61,90.0
1104,6,189,19,250.33033782086392,62665.27803350785,300.5926855573413,1.212769793930147,-0.0547826630513611,[189.41171707 193.57552053],6941.772368370719,395.56667394627647,1.0,True,,,18,61-6,61,95.0
1105,6,190,20,253.99040489842275,64511.12578046473,304.25275263490016,0.7304079366145174,-0.0766635626017711,[188.09201452 196.68789698],6848.952883704498,393.78226687049573,1.0,True,,,18,61-6,61,100.0
1106,6,191,21,257.6344171870091,66375.49291928984,307.8967649234865,0.4461341679124359,-0.0363545819011181,[187.73378282 198.88273848],6816.6066996541485,390.8756497051758,1.0,True,,,18,61-6,61,105.0
1107,6,192,22,258.4517465775471,66797.30530898464,308.7140943140245,0.3668621176033355,0.0035217195357654,[186.94702955 200.62773082],6851.76559536105,389.11525078255806,1.0,True,,,18,61-6,61,110.0
1108,6,193,23,261.30303836304245,68279.27785775764,311.56538609951986,0.4813513632700903,0.0035332303582578,[186.2144216  202.19755553],6830.670257936909,386.9089611996797,1.0,True,,,18,61-6,61,115.0
1109,6,194,24,263.265260210248,69308.5972335696,313.5276079467254,0.4021944211859136,-0.0033449242031997,[185.60513343 203.89051828],6798.32407388656,386.11222246487586,1.0,True,,,18,61-6,61,120.0
1110,6,195,25,265.3249825749016,70397.34637837183,315.587330311379,0.4479021212380928,0.0033517422288241,[185.28009361 205.11500312],6796.917718058283,383.46061003130234,1.0,True,,,18,61-6,61,125.0
1111,6,196,26,267.74428142262894,71687.00023451993,318.00662915910635,0.4357118434741551,-0.0042772889376925,[185.0703555  205.90230345],6823.6384787955285,383.1491155274078,1.0,True,,,18,61-6,61,130.0
1112,6,197,27,269.68210100964313,72728.43560497536,319.94444874612054,0.4051292318611672,-0.0070850766815215,[184.87733982 206.68071507],6839.108392906565,382.2437650141952,1.0,True,,,18,61-6,61,135.0
1113,6,198,28,271.7955737412406,73872.83390533016,322.057921477718,0.3648610766589399,-0.0189713749885521,[184.94119105 207.46231222],6760.352466523105,381.5110431680862,1.0,True,,,18,61-6,61,140.0
1114,6,199,29,273.33071177623253,74709.6780001019,323.59305951270994,0.2154154819756456,-0.0188962030194852,[185.11591701 208.3479222 ],6818.0130554824245,381.1289510082259,1.0,True,,,18,61-6,61,145.0
1115,6,200,30,273.9497285609971,75048.45377864398,324.2120762974745,0.1758990464640874,0.0012579253999621,[185.04105106 209.21978867],6803.949497199664,381.92928587027734,1.0,True,,,18,61-6,61,150.0
1116,6,201,31,275.0897022408734,75674.34427897239,325.3520499773508,0.2279947359752668,0.0104191379022358,[184.99131482 209.88642058],6813.793987997597,381.16223338429063,1.0,True,,,18,61-6,61,155.0
1117,3,125,0,0.0,0.0,73.21266271942837,2.742430703319738,-0.0689528000205721,[221.03400119 185.22005798],6030.453791647821,316.04750778816197,0.0,True,,,18,62-3,62,0.0
1118,3,126,1,13.71215351659869,188.0231540627698,86.92481623602706,2.3976667032168777,-0.088508589207468,[216.16330412 192.41906415],6043.110994102306,320.7811897344608,0.0,True,,,18,62-3,62,5.0
1119,3,127,2,23.976667032168777,574.8805619714891,97.18932975159714,1.8573448112450577,-0.0399103838067112,[216.28250391 192.57292851],6055.76819655679,326.6062898679721,0.0,True,,,18,62-3,62,10.0
1120,3,128,3,32.28560162904927,1042.3600725496688,105.49826434847763,1.9985628651497649,-0.0032683049564504,[213.67324725 194.73689323],6033.266503304373,333.48879988132325,0.0,True,,,18,62-3,62,15.0
1121,3,129,4,43.96229568366644,1932.6834417781156,117.1749584030948,1.8246617616805536,-0.0226689930226925,[214.17647398 195.35548427],6123.273276314042,339.47581961133363,0.0,True,,,18,62-3,62,20.0
1122,3,130,5,50.53221924585479,2553.5051819111386,123.74488196528316,1.7718729349228397,0.0127654698203711,[214.88404918 197.31458358],6048.73641741541,344.15101616970776,0.0,True,,,18,62-3,62,25.0
1123,3,131,6,61.68102503289482,3804.548849108598,134.8936877523232,1.9523164598842655,-0.0296055432548561,[214.93719529 198.0089721 ],6068.425399011275,348.1819462987687,0.0,True,,,18,62-3,62,30.0
1124,3,132,7,70.05538384469749,4907.756805627898,143.26804656412585,1.475817502374278,-0.0832816741741429,[214.13172207 198.42678346],6043.110994102306,350.5306334371755,0.0,True,,,18,62-3,62,35.0
