label,volunteer_id,density,measured_density_mean,target_size,time,first_ca_peak,adjusted_time,accumulation,accumulation-per-target,unique_ID
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.0,33.25,18.75,366.3038665130963,0.12080226184861992,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.083333333333336,33.25,18.833333333333336,397.5626773681381,0.13111101203991019,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.166666666666664,33.25,18.916666666666664,404.8434782608696,0.1335121256953129,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.25,33.25,19.0,401.316026895906,0.13234881800897877,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.333333333333336,33.25,19.083333333333336,384.6710223630124,0.12685951150726268,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.416666666666664,33.25,19.166666666666664,417.06011848836,0.1375410151135984,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.5,33.25,19.25,406.35145982430765,0.13400943844667262,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.583333333333336,33.25,19.333333333333336,390.49131668801994,0.12877896904883482,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.666666666666664,33.25,19.416666666666664,410.22088247581706,0.13528552382573295,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.75,33.25,19.5,438.8493404767782,0.14472681777841548,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.833333333333336,33.25,19.583333333333336,389.3044706421259,0.12838756262395898,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,52.916666666666664,33.25,19.666666666666664,444.06526654633365,0.1464469625118999,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.0,33.25,19.75,424.9619170474115,0.1401469257410022,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.083333333333336,33.25,19.833333333333336,423.1907951769249,0.1395628327310075,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.166666666666664,33.25,19.916666666666664,456.591901611333,0.1505780842049603,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.25,33.25,20.0,435.86053494774654,0.14374114849905564,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.333333333333336,33.25,20.083333333333336,418.95360366086186,0.13816546195275528,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.416666666666664,33.25,20.166666666666664,433.3176530547238,0.1429025390483414,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.5,33.25,20.25,382.8980736332313,0.1262748160227788,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.583333333333336,33.25,20.333333333333336,412.2517275890006,0.1359552701908809,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.666666666666664,33.25,20.416666666666664,382.5448075212195,0.12615831344318082,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.75,33.25,20.5,373.12436227343926,0.12305157284449196,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.833333333333336,33.25,20.583333333333336,385.374016740924,0.12709134993071963,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,53.916666666666664,33.25,20.666666666666664,388.9239993508328,0.1282620881292609,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.0,33.25,20.75,425.0384164909815,0.14017215426479965,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.083333333333336,33.25,20.833333333333336,366.7490617139548,0.12094908144880542,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.166666666666664,33.25,20.916666666666664,400.58693620750694,0.13210837336096076,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.25,33.25,21.0,403.47257556785604,0.1330600197766207,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.333333333333336,33.25,21.083333333333336,419.0638282849679,0.13820181260346007,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.416666666666664,33.25,21.166666666666664,404.1347901861947,0.13327840956454745,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.5,33.25,21.25,353.5371260339268,0.11659195650568445,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.583333333333336,33.25,21.333333333333336,378.10105753133803,0.12469282236066101,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.666666666666664,33.25,21.416666666666664,418.2021339964723,0.1379176370088555,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.75,33.25,21.5,367.5425634417921,0.12121076802180288,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.833333333333336,33.25,21.583333333333336,384.67268490549753,0.12686005979220036,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,54.916666666666664,33.25,21.666666666666664,381.9519378882689,0.12596279273158265,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.0,33.25,21.75,391.0221903108905,0.1289540442807973,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.083333333333336,33.25,21.833333333333336,384.34458568892086,0.12675185692813967,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.166666666666664,33.25,21.916666666666664,387.3400486318175,0.12773972173620252,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.25,33.25,22.0,395.834165768942,0.13054097134445658,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.333333333333336,33.25,22.083333333333336,391.41208865812524,0.1290826276962151,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.416666666666664,33.25,22.166666666666664,366.5705401621463,0.12089020735759672,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.5,33.25,22.25,383.25935884956465,0.12639396319892243,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.583333333333336,33.25,22.333333333333336,399.7632238974215,0.13183672372996424,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.666666666666664,33.25,22.416666666666664,389.2838870289295,0.12838077441542922,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.75,33.25,22.5,359.94215991582263,0.118704253565269,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.833333333333336,33.25,22.583333333333336,394.8795995277144,0.13022616778499016,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,55.916666666666664,33.25,22.666666666666664,399.3202312580943,0.1316906305059903,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.0,33.25,22.75,403.20556989884454,0.13297196477176906,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.083333333333336,33.25,22.833333333333336,387.6959225280326,0.12785708432919093,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.166666666666664,33.25,22.916666666666664,399.0220416027639,0.13159229142710843,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.25,33.25,23.0,365.89059015268487,0.1206659686678203,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.333333333333336,33.25,23.083333333333336,409.85158496566186,0.13516373429905806,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.416666666666664,33.25,23.166666666666664,384.2827793480207,0.1267314739989383,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.5,33.25,23.25,409.9394324807769,0.13519270526959323,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.583333333333336,33.25,23.333333333333336,358.87676377235164,0.11835289974222249,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.666666666666664,33.25,23.416666666666664,401.97713818806386,0.1325668439342483,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.75,33.25,23.5,423.3972675182185,0.13963092462988608,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.833333333333336,33.25,23.583333333333336,416.29005803186965,0.13728705916770645,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,56.916666666666664,33.25,23.666666666666664,431.4383947525205,0.14228278404639458,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.0,33.25,23.75,406.6911701332635,0.1341214704983291,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.083333333333336,33.25,23.833333333333336,365.6705327734503,0.12059339659971448,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.166666666666664,33.25,23.916666666666664,400.5737175171671,0.13210401400841848,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.25,33.25,24.0,381.9627952930844,0.12596637336280014,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.333333333333336,33.25,24.083333333333336,374.2791454883461,0.12343240536377026,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.416666666666664,33.25,24.166666666666664,406.1463966296238,0.1339418112660602,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.5,33.25,24.25,387.79257558362036,0.1278889592527093,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.583333333333336,33.25,24.333333333333336,383.03431863333526,0.1263197478558353,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.666666666666664,33.25,24.416666666666664,371.3636954971926,0.12247092778890746,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.75,33.25,24.5,383.67196852621726,0.1265300365160696,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.833333333333336,33.25,24.583333333333336,371.3254606234937,0.12245831842371487,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,57.916666666666664,33.25,24.666666666666664,397.2667256352525,0.13101341099881025,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.0,33.25,24.75,378.37275007535635,0.12478242303607087,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.083333333333336,33.25,24.833333333333336,389.80026162942806,0.1285510680579594,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.166666666666664,33.25,24.916666666666664,360.513211082036,0.11889257882966366,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.25,33.25,25.0,378.8709593732164,0.12494672599751219,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.333333333333336,33.25,25.083333333333336,376.7045335484682,0.12423226687304786,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.416666666666664,33.25,25.166666666666664,374.98544344661616,0.12366533326516066,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.5,33.25,25.25,404.5229765141073,0.13340642837820874,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.583333333333336,33.25,25.333333333333336,426.7047797048072,0.14072169922922412,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.666666666666664,33.25,25.416666666666664,389.81056027109366,0.1285544644163408,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.75,33.25,25.5,377.7294606621207,0.12457027453520496,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.833333333333336,33.25,25.583333333333336,365.86791976023085,0.1206584922665704,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,58.916666666666664,33.25,25.666666666666664,398.16609213412727,0.13131001039954593,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.0,33.25,25.75,379.70745322629944,0.1252225908155301,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.083333333333336,33.25,25.833333333333336,394.20570020462554,0.13000392453306295,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.166666666666664,33.25,25.916666666666664,403.7848176092518,0.13316299315007674,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.25,33.25,26.0,382.41048139912255,0.12611401443119075,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.333333333333336,33.25,26.083333333333336,451.0226492177153,0.148741417034725,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.416666666666664,33.25,26.166666666666664,420.3367178686106,0.13862159507054492,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.5,33.25,26.25,402.80255300949153,0.1328390550313929,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.583333333333336,33.25,26.333333333333336,443.32454312054426,0.1462026815380423,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.666666666666664,33.25,26.416666666666664,458.2576723350198,0.15112743377382534,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.75,33.25,26.5,425.01609812615584,0.14016479395769352,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.833333333333336,33.25,26.583333333333336,424.817414334471,0.1400992706214081,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,59.916666666666664,33.25,26.666666666666664,410.494584225016,0.135375787110939,8-3m-1
3m-1,8,3,3922.9628271111055,3032.2600000000007,60.0,33.25,26.75,369.304570238314,0.12179185499868544,8-3m-1
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.0,29.916666666666668,-29.916666666666668,13.99807637009053,0.004318274788017771,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.08333333333333333,29.916666666666668,-29.833333333333336,8.012614500853905,0.0024718161460437326,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.16666666666666666,29.916666666666668,-29.75,37.08232323232323,0.0114395476393755,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.25,29.916666666666668,-29.666666666666668,18.74607970076248,0.0057829891197722335,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.3333333333333333,29.916666666666668,-29.583333333333336,38.132290850637396,0.01176345276566049,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.4166666666666667,29.916666666666668,-29.5,19.981686349256254,0.006164162139337871,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.5,29.916666666666668,-29.416666666666668,29.74029324331133,0.009174600502627207,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.5833333333333334,29.916666666666668,-29.333333333333336,17.19662725689671,0.005304997626750054,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.6666666666666666,29.916666666666668,-29.25,16.702861239653263,0.005152675458541413,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.75,29.916666666666668,-29.166666666666668,33.80419016199449,0.010428274446180573,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.8333333333333334,29.916666666666668,-29.083333333333336,27.5790675479204,0.008507882720492226,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,0.9166666666666666,29.916666666666668,-29.0,23.485075957492334,0.007244924854004464,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.0,29.916666666666668,-28.916666666666668,28.954387051808254,0.008932155840747365,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.0833333333333333,29.916666666666668,-28.833333333333336,28.283351393524335,0.008725147657021502,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.1666666666666667,29.916666666666668,-28.75,31.73859329668319,0.009791057257914538,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.25,29.916666666666668,-28.666666666666668,25.63790851807111,0.007909053433059426,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.3333333333333333,29.916666666666668,-28.583333333333336,35.366699702675916,0.010910293930656224,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.4166666666666667,29.916666666666668,-28.5,32.65562419387686,0.010073952657145677,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.5,29.916666666666668,-28.416666666666668,35.07876137692582,0.010821467667695733,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.5833333333333333,29.916666666666668,-28.333333333333336,33.52180724026058,0.010341161973062778,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.6666666666666667,29.916666666666668,-28.25,40.15383838128678,0.012387081148845713,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.75,29.916666666666668,-28.166666666666668,35.37298305768455,0.010912232286527459,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.8333333333333333,29.916666666666668,-28.083333333333336,36.71096088845968,0.011324985852146531,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,1.9166666666666667,29.916666666666668,-28.0,41.53653610568487,0.012813630380672713,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.0,29.916666666666668,-27.916666666666668,32.36452654291502,0.009984151772097957,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.0833333333333335,29.916666666666668,-27.833333333333336,44.347021808900465,0.013680638763353927,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.1666666666666665,29.916666666666668,-27.75,25.860780780780782,0.007977807428077202,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.25,29.916666666666668,-27.666666666666668,42.87878029658543,0.013227700078228717,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.3333333333333335,29.916666666666668,-27.583333333333336,46.52685072815534,0.014353095464927806,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.4166666666666665,29.916666666666668,-27.5,52.900533671296415,0.016319316653647255,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.5,29.916666666666668,-27.416666666666668,44.697015047432124,0.013788608382748008,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.5833333333333335,29.916666666666668,-27.333333333333336,49.441692073170735,0.015252296580743008,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.6666666666666665,29.916666666666668,-27.25,46.38825237352866,0.014310339177233596,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.75,29.916666666666668,-27.166666666666668,28.958926172447487,0.008933556116735146,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.8333333333333335,29.916666666666668,-27.083333333333336,55.52449383548876,0.01712878366341479,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,2.9166666666666665,29.916666666666668,-27.0,38.03950554055312,0.011734829370942381,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.0,29.916666666666668,-26.916666666666668,64.20144151129594,0.019805540340171315,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.0833333333333335,29.916666666666668,-26.833333333333336,26.24197905718401,0.008095403507903222,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.1666666666666665,29.916666666666668,-26.75,42.87423053121845,0.01322629651844263,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.25,29.916666666666668,-26.666666666666668,40.370003920947035,0.012453766182937085,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.3333333333333335,29.916666666666668,-26.583333333333336,56.18196552847702,0.017331607491532553,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.4166666666666665,29.916666666666668,-26.5,66.709429877704,0.02057923114203338,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.5,29.916666666666668,-26.416666666666668,28.354703977478135,0.008747159257487262,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.5833333333333335,29.916666666666668,-26.333333333333336,72.09602346532579,0.022240944556629855,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.6666666666666665,29.916666666666668,-26.25,84.93674500517223,0.026202186274381464,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.75,29.916666666666668,-26.166666666666668,54.86384005219422,0.016924978190392435,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.8333333333333335,29.916666666666668,-26.083333333333336,42.6987283350518,0.013172155743030978,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,3.9166666666666665,29.916666666666668,-26.0,53.73741170739628,0.016577485649757147,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.0,29.916666666666668,-25.916666666666668,59.879267032422305,0.018472190200618306,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.083333333333333,29.916666666666668,-25.833333333333336,48.72173353888262,0.015030196150309759,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.166666666666667,29.916666666666668,-25.75,63.559733283941476,0.01960757939281077,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.25,29.916666666666668,-25.666666666666668,47.094536400507366,0.0145282211508881,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.333333333333333,29.916666666666668,-25.583333333333336,82.41673294098935,0.02542478627494203,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.416666666666667,29.916666666666668,-25.5,40.97184479936025,0.01263942842844414,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.5,29.916666666666668,-25.416666666666668,53.166038892428794,0.016401222515009233,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.583333333333333,29.916666666666668,-25.333333333333336,46.89689256858468,0.014467249889278,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.666666666666667,29.916666666666668,-25.25,55.95694584860357,0.017262191038534658,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.75,29.916666666666668,-25.166666666666668,31.6738227304028,0.009771076147940608,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.833333333333333,29.916666666666668,-25.083333333333336,62.53109222112521,0.019290253308137426,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,4.916666666666667,29.916666666666668,-25.0,55.22131306936321,0.017035255251084562,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.0,29.916666666666668,-24.916666666666668,46.375075367561806,0.014306274194935756,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.083333333333333,29.916666666666668,-24.833333333333336,25.98414195290869,0.008015863188407135,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.166666666666667,29.916666666666668,-24.75,52.68217634800729,0.016251955474938927,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.25,29.916666666666668,-24.666666666666668,34.05039099084008,0.010504225084245717,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.333333333333333,29.916666666666668,-24.583333333333336,52.384547823070506,0.01616013987674891,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.416666666666667,29.916666666666668,-24.5,31.341390937048427,0.00966852406906747,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.5,29.916666666666668,-24.416666666666668,35.57741480403827,0.010975297555840887,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.583333333333333,29.916666666666668,-24.333333333333336,72.91970894914171,0.02249504377454943,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.666666666666667,29.916666666666668,-24.25,45.12374912236033,0.013920251827763635,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.75,29.916666666666668,-24.166666666666668,69.3756028759717,0.021401720413738837,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.833333333333333,29.916666666666668,-24.083333333333336,66.47458079363624,0.020506782410371523,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,5.916666666666667,29.916666666666668,-24.0,64.10561181191242,0.019775977780013023,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.0,29.916666666666668,-23.916666666666668,49.48746414450732,0.01526641683387082,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.083333333333333,29.916666666666668,-23.833333333333336,44.879899962802625,0.013845026657536152,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.166666666666667,29.916666666666668,-23.75,67.9751090669282,0.020969681257323777,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.25,29.916666666666668,-23.666666666666668,54.14887479320636,0.016704418138384667,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.333333333333333,29.916666666666668,-23.583333333333336,54.49799797838913,0.016812119354510942,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.416666666666667,29.916666666666668,-23.5,44.99057468051738,0.013879168766104712,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.5,29.916666666666668,-23.416666666666668,40.46738355649914,0.012483806883812924,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.583333333333333,29.916666666666668,-23.333333333333336,80.84834705771115,0.024940953994092754,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.666666666666667,29.916666666666668,-23.25,53.162696321696245,0.016400191363403833,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.75,29.916666666666668,-23.166666666666668,51.43471301166248,0.015867124778785248,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.833333333333333,29.916666666666668,-23.083333333333336,30.458716139683293,0.009396227203219188,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,6.916666666666667,29.916666666666668,-23.0,38.359025298773865,0.011833398208525402,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.0,29.916666666666668,-22.916666666666668,47.85854982551377,0.014763912100393252,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.083333333333333,29.916666666666668,-22.833333333333336,13.641608429355923,0.004208307783944275,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.166666666666667,29.916666666666668,-22.75,48.76341650132017,0.015043054951835414,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.25,29.916666666666668,-22.666666666666668,26.774194745160308,0.008259587037583501,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.333333333333333,29.916666666666668,-22.583333333333336,36.81144100730608,0.01135598302293198,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.416666666666667,29.916666666666668,-22.5,24.347744111711766,0.007511049858776638,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.5,29.916666666666668,-22.416666666666668,28.793985039450764,0.008882673329893898,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.583333333333333,29.916666666666668,-22.333333333333336,23.34258151196341,0.007200966658943113,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.666666666666667,29.916666666666668,-22.25,21.052341799491884,0.006494449267023862,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.75,29.916666666666668,-22.166666666666668,38.44871834948422,0.011861067670335918,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.833333333333333,29.916666666666668,-22.083333333333336,29.087763193348476,0.008973301124864178,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,7.916666666666667,29.916666666666668,-22.0,36.86484478725422,0.011372457586324679,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,8.0,29.916666666666668,-21.916666666666668,29.103470905643864,0.008978146806241339,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,8.083333333333334,29.916666666666668,-21.833333333333336,43.272989810424775,0.01334931000232132,8-3m-2
3m-2,8,3,3831.7580036909244,3241.5900000000006,8.166666666666666,29.916666666666668,-21.75,44.832998774537444,0.013830558082464913,8-3m-2
