time,r_relay
16.88,8284.056650440736
16.9,8292.370995164045
16.92,8300.683564739014
16.94,8308.994361263924
16.96,8317.303386832102
16.98,8325.610643531949
17.0,8333.916133446934
17.02,8342.219858655628
17.04,8350.521821231723
17.06,8358.82202324403
17.08,8367.120466756523
17.1,8375.417153828332
17.12,8383.712086513775
17.14,8392.005266862378
17.16,8400.29669691886
17.18,8408.586378723201
17.2,8416.874314310619
17.22,8425.160505711592
17.24,8433.444954951896
17.26,8441.727664052603
17.28,8450.00863503009
17.3,8458.287869896081
17.32,8466.565370657636
17.34,8474.841139317192
17.36,8483.115177872558
17.38,8491.387488316943
17.4,8499.658072638962
17.42,8507.926932822678
17.44,8516.194070847576
17.46,8524.459488688606
17.48,8532.723188316202
17.5,8540.98517169629
17.52,8549.245440790284
17.54,8557.503997555144
17.56,8565.760843943348
17.58,8574.015981902934
17.6,8582.269413377519
17.62,8590.521140306275
17.64,8598.771164623997
17.66,8607.019488261085
17.68,8615.26611314356
17.7,8623.511041193098
17.72,8631.754274327017
17.74,8639.995814458318
17.76,8648.235663495692
17.78,8656.473823343516
17.8,8664.710295901898
17.82,8672.945083066665
17.84,8681.178186729396
17.86,8689.409608777423
17.88,8697.639351093858
17.9,8705.867415557594
17.92,8714.093804043328
17.94,8722.31851842157
17.96,8730.541560558662
17.98,8738.762932316793
18.0,8746.982635553997
18.02,8755.200672124196
18.04,8763.41704387718
18.06,8771.631752658652
18.08,8779.844800310213
18.1,8788.056188669403
18.12,8796.265919569689
18.14,8804.4739948405
18.16,8812.680416307228
18.18,8820.885185791245
18.2,8829.088305109908
18.22,8837.289776076597
18.24,8845.48960050069
18.26,8853.687780187614
18.28,8861.88431693883
18.3,8870.079212551864
18.32,8878.272468820309
18.34,8886.464087533841
18.36,8894.65407047824
18.38,8902.842419435388
18.4,8911.02913618329
18.42,8919.214222496092
18.44,8927.397680144073
18.46,8935.57951089369
18.48,8943.75971650756
18.5,8951.938298744491
18.52,8960.115259359483
18.54,8968.290600103754
18.56,8976.464322724729
18.58,8984.636428966083
18.6,8992.806920567728
18.62,9000.975799265838
18.64,9009.14306679285
18.66,9017.308724877495
18.68,9025.47277524479
18.7,9033.635219616062
18.72,9041.796059708955
18.74,9049.955297237435
18.76,9058.112933911829
18.78,9066.268971438793
18.8,9074.423411521368
18.82,9082.57625585896
18.84,9090.72750614737
