time,r_simple
38.3,469.5957604645267
38.32,469.8049707849429
38.34,470.01416231621414
38.36,470.2233350681417
38.38,470.43248905051695
38.4,470.64162427312044
38.42,470.8507407457232
38.44,471.0598384780856
38.46,471.26891747995813
38.48,471.4779777610811
38.5,471.68701933118433
38.52,471.89604219998824
38.54,472.1050463772023
38.56,472.3140318725267
38.58,472.52299869565104
38.6,472.7319468562551
38.62,472.9408763640085
38.64,473.1497872285712
38.66,473.35867945959257
38.68,473.56755306671255
38.7,473.77640805956065
38.72,473.9852444477568
38.74,474.1940622409108
38.76,474.4028614486224
38.78,474.6116420804822
38.8,474.8204041460695
38.82,475.02914765495507
38.84,475.2378726166993
38.86,475.4465790408525
38.88,475.65526693695546
38.9,475.86393631453916
38.92,476.0725871831245
38.94,476.2812195522228
38.96,476.48983343133597
38.98,476.69842882995533
39.0,476.90700575756324
39.02,477.1155642236318
39.04,477.32410423762354
39.06,477.53262580899184
39.08,477.7411289471794
39.1,477.9496136616201
39.12,478.1580799617376
39.14,478.3665278569464
39.16,478.5749573566512
39.18,478.7833684702467
39.2,478.9917612071188
39.22,479.20013557664294
39.24,479.40849158818594
39.26,479.6168292511041
39.28,479.82514857474496
39.3,480.0334495684459
39.32,480.2417322415356
39.34,480.4499966033326
39.36,480.65824266314587
39.38,480.86647043027557
39.4,481.0746799140116
39.42,481.28287112363563
39.44,481.49104406841843
39.46,481.6991987576224
39.48,481.90733520050014
39.5,482.11545340629516
39.52,482.3235533842412
39.54,482.531635143563
39.56,482.7396986934758
39.58,482.94774404318565
39.6,483.1557712018892
39.62,483.36378017877377
39.64,483.57177098301753
39.66,483.77974362378916
39.68,483.98769811024846
39.7,484.1956344515457
39.72,484.403552656822
39.74,484.61145273520935
39.76,484.81933469583043
39.78,485.0271985477987
39.8,485.23504430021893
39.82,485.4428719621861
39.84,485.6506815427863
39.86,485.85847305109655
39.88,486.06624649618476
39.9,486.2740018871098
39.92,486.4817392329213
39.94,486.68945854265974
39.96,486.897159825357
39.98,487.10484309003556
40.0,487.31250834570875
40.02,487.52015560138125
40.04,487.7277848660484
40.06,487.9353961486969
40.08,488.1429894583043
40.1,488.35056480383906
40.12,488.5581221942608
40.14,488.7656616385203
40.16,488.9731831455592
40.18,489.18068672431065
40.2,489.38817238369853
40.22,489.59564013263787
40.24,489.803089980035
40.26,490.01052193478705
40.28,490.21793600578286
40.3,490.4253322019022
40.32,490.63271053201584
40.34,490.8400710049859
40.36,491.04741362966536
40.38,491.2547384148995
40.4,491.46204536952337
40.42,491.66933450236456
40.44,491.8766058222411
40.46,492.0838593379626
40.48,492.2910950583299
40.5,492.4983129921353
40.52,492.7055131481622
40.54,492.91269553518526
40.56,493.1198601619711
40.58,493.32700703727653
40.6,493.5341361698511
40.62,493.74124756843474
40.64,493.9483412417591
40.66,494.1554171985474
40.68,494.362475447514
40.7,494.569515997365
40.72,494.77653885679746
40.74,494.9835440345003
40.76,495.1905315391537
40.78,495.3975013794297
40.8,495.60445356399146
40.82,495.8113881014938
40.84,496.0183050005827
40.86,496.22520426989604
40.88,496.4320859180635
40.9,496.6389499537058
40.92,496.84579638543534
40.94,497.05262522185626
40.96,497.25943647156436
40.98,497.4662301431465
41.0,497.6730062451821
41.02,497.87976478624125
41.04,498.0865057748862
41.06,498.293229219671
41.08,498.4999351291408
41.1,498.70662351183284
41.12,498.9132943762761
41.14,499.11994773099104
41.16,499.32658358448987
41.18,499.5332019452765
41.2,499.73980282184715
41.22,499.94638622268866
41.24,500.15295215628083
41.26,500.35950063109414
41.28,500.566031655592
41.3,500.7725452382285
41.32,500.97904138745037
41.34,501.1855201116958
41.36,501.3919814193947
41.38,501.59842531896925
41.4,501.80485181883296
41.42,502.0112609273918
41.44,502.2176526530431
41.46,502.42402700417637
41.48,502.6303839891728
41.5,502.83672361640595
41.52,503.0430458942408
41.54,503.2493508310345
41.56,503.45563843513617
41.58,503.6619087148868
41.6,503.86816167861946
41.62,504.0743973346591
41.64,504.28061569132274
41.66,504.4868167569196
41.68,504.6930005397504
41.7,504.89916704810855
41.72,505.1053162902788
41.74,505.3114482745386
41.76,505.517563009157
41.78,505.72366050239566
41.8,505.9297407625076
41.82,506.13580379773845
41.84,506.341849616326
41.86,506.54787822649985
41.88,506.753889636482
41.9,506.95988385448624
41.92,507.16586088871924
41.94,507.3718207473787
41.96,507.57776343865584
41.98,507.78368897073295
42.0,507.9895973517851
42.02,508.19548858997956
42.04,508.40136269347545
42.06,508.6072196704248
42.08,508.81305952897094
42.1,509.0188822772505
42.12,509.2246879233916
42.14,509.4304764755148
42.16,509.6362479417334
42.18,509.8420023301525
42.2,510.04773964886954
42.22,510.25345990597464
42.24,510.45916310955
42.26,510.66484926767026
42.28,510.87051838840216
